id,corpus-id,score
4948,"['1811558', '5397036', '2353620', '7538746', '8639704', '8356829', '4711223', '1059401', '5266537', '2809729']",-1
4949,"['1811558', '5397036', '2353620', '7538746', '8639704', '8356829', '4711223', '1059401', '5266537', '2809729']",-1
4950,"['8255297', '5341180', '7659766', '8750773', '4762441', '6828710', '1747984', '1081949', '2836788', '2814626']",-1
4951,"['2679375', '3603552', '585967', '1298168', '5759570', '4448896', '3315705', '4806454', '6724639', '3527760']",-1
4952,"['520750', '2165458', '5282344', '2256410', '5226964', '1486958', '3070027', '4391668', '6344696', '5351892']",-1
4953,"['3115577', '2566111', '4895721', '157004', '1354846', '3264174', '2299784', '861314', '6333174', '890181']",-1
4954,"['5189766', '8104266', '8160420', '3339583', '124796', '1045885', '500396', '925659', '2900145', '4158409']",-1
4955,"['7158121', '3213807', '4650627', '6157300', '7051720', '6724639', '3527760', '3154962', '1298168', '3918060']",-1
4956,"['1652211', '8390518', '1427966', '3521379', '6137258', '774867', '4326229', '3233915', '6133444', '5572268']",-1
4957,"['5596994', '2366274', '8055035', '853351', '6551593', '83449', '6724494', '3902403', '1416694', '6781260']",-1
4958,"['7706389', '422966', '1784866', '5916503', '6062374', '1166304', '6763097', '1382440', '6693933', '1366976']",-1
4959,"['2740440', '4118541', '1525191', '781500', '2449253', '4247525', '4370488', '1936723', '6870765', '5394443']",-1
4960,"['8343375', '2990900', '5594819', '8442474', '7360776', '7182214', '5514173', '6238344', '8388425', '7930017']",-1
4961,"['2258097', '4650755', '7633824', '8324675', '2379596', '4244812', '8803711', '6874003', '5059204', '6340327']",-1
4962,"['3791991', '6787461', '7696905', '5677516', '8459951', '2092751', '3673921', '664109', '2733006', '3564390']",-1
4963,"['2011735', '802556', '8732057', '476163', '7017424', '5475308', '443276', '5404776', '5164961', '720184']",-1
4964,"['4160268', '4996680', '2013983', '7126386', '5541933', '5125110', '2693923', '4633602', '4499620', '2163514']",-1
4965,"['8036214', '8497830', '526759', '2617358', '5463071', '7341241', '8034155', '6692046', '1425919', '1390770']",-1
4966,"['643305', '6336499', '668333', '4788043', '5824423', '6582615', '5326937', '8687214', '8360304', '8071939']",-1
4967,"['6854989', '3114186', '6603101', '6350221', '8525050', '4541843', '6504679', '2369788', '5540006', '4371328']",-1
4968,"['4970230', '4200999', '3467258', '732242', '7236142', '551187', '6580189', '4248439', '951072', '2077621']",-1
4969,"['6034326', '8679516', '490319', '150851', '5358919', '396495', '6716508', '1469929', '1659152', '1377560']",-1
4970,"['6658448', '3602953', '5428665', '3673921', '3437479', '6787461', '3203156', '3859751', '3791991', '877504']",-1
4971,"['7618801', '3850331', '2124273', '8264070', '5538303', '1547854', '5887634', '4993696', '833914', '7560712']",-1
4972,"['8179719', '1509305', '461168', '6534970', '4560852', '3048739', '7112398', '3563827', '6993711', '910563']",-1
4973,"['8179719', '1509305', '461168', '6534970', '4560852', '3048739', '7112398', '3563827', '6993711', '910563']",-1
4974,"['3433788', '5782836', '6446998', '594621', '6124320', '6399333', '5306142', '8229836', '4492066', '2444500']",-1
4975,"['1892352', '5591256', '5881292', '332038', '707509', '7804275', '7998247', '5791065', '772966', '5616370']",-1
4976,"['900172', '5115287', '345212', '5995378', '5688216', '3033827', '6920816', '521772', '5843890', '4743402']",-1
4977,"['323945', '4007954', '1623488', '4599600', '6020705', '7917960', '4561990', '8092906', '2056512', '6536431']",-1
4978,"['2694726', '4603031', '3983279', '3864503', '6605660', '8243442', '5873418', '6111073', '1915884', '3693134']",-1
4979,"['455036', '8744840', '1763116', '7640887', '2556829', '2946888', '1810884', '5832002', '196007', '2280573']",-1
4980,"['2269048', '7174419', '601609', '7288701', '5340451', '5778908', '5642061', '5484612', '961423', '509780']",-1
4981,"['3095143', '2935234', '3858672', '1228454', '6288090', '1977994', '7335806', '4054276', '2457184', '4055029']",-1
4982,"['1184301', '4322842', '8743646', '1664348', '6860002', '4600607', '6700079', '2719292', '2414515', '4600610']",-1
4983,"['3027554', '3671449', '6102333', '816385', '2974712', '1964096', '4641658', '2342794', '7485567', '2796245']",-1
4984,"['7533642', '7279943', '2118455', '7566413', '7021144', '8467465', '7030531', '374412', '5681410', '3770717']",-1
4985,"['7021144', '7291467', '6034326', '3770717', '1293584', '6427964', '6058497', '1127307', '8408970', '4762441']",-1
4986,"['6287993', '4241683', '7217255', '7265185', '2328411', '1195963', '495922', '6988235', '4680312', '3599514']",-1
4987,"['7650837', '699989', '1043702', '5147861', '7902260', '2671953', '3577793', '8245515', '4423700', '4589905']",-1
4988,"['3555272', '5512618', '4394887', '6746560', '4653358', '909519', '998197', '1816663', '906186', '4266733']",-1
4989,"['741685', '1642816', '7842037', '3279384', '977211', '256404', '6459830', '97563', '2628607', '895472']",-1
4990,"['978854', '6169552', '6026439', '62012', '7467724', '324373', '5799354', '6092159', '1368783', '2309724']",-1
4991,"['8247312', '2712789', '8023409', '3476458', '6431751', '723649', '4706380', '5209958', '465414', '6399206']",-1
4992,"['2439541', '771528', '170423', '1529866', '14462', '4478590', '4481818', '2509036', '2410122', '7902139']",-1
4993,"['1378551', '7274726', '338024', '913105', '7180775', '4868058', '3579669', '415131', '5696829', '7945376']",-1
4994,"['7340844', '2224456', '483217', '953836', '451250', '2778439', '1057139', '6870765', '955681', '6231235']",-1
4995,"['6834367', '1536947', '3681224', '1023359', '7847022', '4687758', '688164', '8115949', '3290033', '6891747']",-1
4996,"['5141318', '8820899', '3900995', '1084827', '8086380', '484900', '7055026', '213659', '4545148', '5690667']",-1
4997,"['849774', '4636557', '4836489', '4363036', '438724', '7795076', '6592246', '6109942', '3971353', '8763941']",-1
4998,"['7217540', '1897428', '4243950', '1014458', '7556154', '1373145', '6143390', '1564325', '5075854', '3511189']",-1
4999,"['3079061', '1353960', '8416916', '1140984', '7674460', '422966', '444735', '1140321', '5797921', '4053269']",-1
5000,"['4948184', '1766470', '8346457', '737130', '5503869', '7350533', '508464', '833584', '6832570', '6816604']",-1
5001,"['1108106', '3320717', '1884349', '7717450', '8765549', '3913448', '3835721', '2761255', '7959766', '8715217']",-1
5002,"['1829440', '4832161', '3938997', '7860286', '7447491', '405006', '180727', '3068235', '2977429', '1805164']",-1
5003,"['3722822', '3111540', '955150', '4327486', '1136164', '8754273', '1921667', '549269', '3531548', '6753788']",-1
5004,"['6712528', '4675188', '463713', '5780424', '6834176', '7248275', '4232162', '3469248', '6494671', '7525221']",-1
5005,"['6611534', '5176353', '2552807', '3129883', '6616660', '723354', '4253650', '7196487', '8105863', '5692620']",-1
5006,"['2681223', '417089', '5744589', '492857', '8342578', '784498', '2414311', '3044196', '2592921', '4205013']",-1
5007,"['3224266', '8187308', '4271615', '2308670', '2964524', '7038287', '2134273', '620406', '813129', '8807605']",-1
5008,"['7760485', '6851176', '1154274', '1965831', '7550710', '3436922', '7318710', '5343204', '3917963', '917612']",-1
5009,"['3724479', '1561774', '4056936', '6531097', '7053041', '8356982', '1828040', '4169559', '223823', '3205663']",-1
5010,"['628716', '1708696', '7544232', '2876594', '420052', '5899155', '1324684', '5044467', '232777', '498984']",-1
5011,"['7189552', '1159594', '2795085', '4706338', '2693184', '1857637', '6975525', '2936319', '921738', '3683754']",-1
5012,"['7189552', '1159594', '2795085', '4706338', '2693184', '1857637', '6975525', '2936319', '921738', '3683754']",-1
5013,"['8515462', '1140925', '7315407', '8667054', '2969105', '8729431', '1333234', '2037836', '5150116', '8458900']",-1
5014,"['5901486', '5973971', '3523864', '224927', '6055555', '3441582', '4933969', '452684', '1139271', '1113808']",-1
5015,"['3452858', '3013812', '1011835', '5775718', '3785012', '4378157', '2878569', '3619200', '1822023', '4233606']",-1
5016,"['976100', '3280721', '127375', '2776511', '1360645', '5684534', '7230359', '7183589', '6696512', '3415815']",-1
5017,"['4791594', '5099871', '5620129', '5006502', '2491161', '6350984', '1437812', '4779141', '2271614', '2647410']",-1
5018,"['786970', '2093716', '2117993', '2747861', '1361626', '8468358', '2845384', '3328092', '5920151', '784847']",-1
5019,"['1842936', '7727157', '6994372', '5999265', '3615219', '7105528', '7551041', '2603871', '7849643', '1189191']",-1
5020,"['4152192', '7655019', '365895', '6361184', '3678551', '3332183', '5295138', '6127670', '6122699', '7672385']",-1
5021,"['161801', '2561202', '5725319', '2658169', '5455017', '4427667', '352638', '1879995', '7105002', '178881']",-1
5022,"['1640091', '1353960', '4747352', '4233328', '7641971', '8163654', '2736446', '3965626', '1195986', '2240347']",-1
5023,"['7175652', '2960516', '7747579', '3425509', '1843822', '5642270', '2674687', '268279', '5654214', '4545148']",-1
5024,"['425181', '3502997', '8034155', '3582167', '3399132', '8020964', '1103654', '4513809', '1816125', '568087']",-1
5025,"['425181', '3502997', '8034155', '3582167', '3399132', '8020964', '1103654', '4513809', '1816125', '568087']",-1
5026,"['3139380', '7440720', '4284210', '365214', '1516388', '7166044', '358965', '4611660', '908679', '316789']",-1
5027,"['2854666', '2324441', '6958882', '4524805', '2001033', '7587390', '1010694', '4094065', '2935147', '2219891']",-1
5028,"['7533642', '6378362', '7566413', '2118455', '7431733', '2545374', '8218050', '5514178', '3371173', '7279943']",-1
5029,"['1749312', '8701180', '4775260', '5824568', '6616359', '6384272', '4181791', '2473115', '5755721', '6224841']",-1
5030,"['7273297', '6960043', '700764', '214991', '7586256', '1886164', '881444', '2199396', '7442986', '4028997']",-1
5031,"['7273297', '6960043', '700764', '214991', '7586256', '1886164', '881444', '2199396', '7442986', '4028997']",-1
5032,"['7273297', '6960043', '700764', '214991', '7586256', '1886164', '881444', '2199396', '7442986', '4028997']",-1
5033,"['296391', '1463991', '4498303', '4198806', '701593', '1297313', '5772368', '7007040', '1339128', '6236745']",-1
5034,"['8437870', '5850943', '2113963', '2593553', '3284977', '675794', '5541198', '4808658', '6128741', '8214348']",-1
5035,"['4029642', '7505916', '2697637', '5958449', '411249', '6538650', '1762989', '7251124', '3561501', '5612770']",-1
5036,"['7053041', '2160510', '4981317', '7493157', '3019827', '7988309', '94816', '2800907', '7960808', '608203']",-1
5037,"['4151008', '2122314', '8474583', '4799501', '694159', '6819465', '6803838', '4452260', '806348', '6255537']",-1
5038,"['2435734', '3280600', '5078300', '4904092', '6847975', '6677886', '2641148', '8308795', '4941576', '7115765']",-1
5039,"['6790807', '472384', '7842238', '3437136', '7676342', '1113808', '5871278', '4427564', '4359187', '1875810']",-1
5040,"['7749366', '4787033', '2332696', '7252851', '8215198', '3779478', '3508080', '98582', '8595013', '1095171']",-1
5041,"['5505504', '1023816', '3607228', '3131451', '8351229', '6520611', '3559767', '6960963', '7267611', '5193800']",-1
5042,"['4131915', '5098909', '5569350', '6116172', '6695980', '4982118', '5601027', '398135', '1143283', '3200561']",-1
5043,"['814302', '4891498', '3663581', '2033046', '8367309', '643087', '195004', '473325', '1237035', '7265448']",-1
5044,"['3935662', '8824504', '3192630', '4951952', '5102541', '7685163', '7059072', '5932285', '2443381', '5039722']",-1
5045,"['818257', '6266889', '4966442', '6686675', '3983279', '348200', '8484046', '7577719', '3881382', '4379685']",-1
5046,"['4917556', '5585111', '1642816', '97986', '3338940', '7463932', '3526303', '2535736', '3356489', '1733666']",-1
5047,"['6108486', '3623712', '415458', '8585561', '625691', '2041402', '6749280', '2170180', '2030614', '1026617']",-1
5048,"['520682', '7955673', '2060177', '6572648', '1176175', '7956714', '2330549', '6988386', '4025499', '6921649']",-1
5049,"['983511', '2741708', '2553432', '3531495', '2207366', '6702513', '5368515', '621211', '2509744', '3418811']",-1
5050,"['5971640', '3311248', '1544415', '6387327', '1884948', '2122162', '8439417', '3338678', '3716807', '3916314']",-1
5051,"['5971640', '3311248', '1544415', '6387327', '1884948', '2122162', '8439417', '3338678', '3716807', '3916314']",-1
5052,"['694159', '6803838', '8443459', '4452260', '6074427', '8035878', '1752844', '6858018', '3472041', '6369361']",-1
5053,"['3121192', '7182214', '6238344', '7279943', '4141346', '5594819', '374412', '564749', '7930017', '8343375']",-1
5054,"['788118', '5068862', '3862113', '5409683', '7308441', '5982564', '4792560', '7040199', '7221800', '1026032']",-1
5055,"['1932672', '6825365', '3855977', '1325675', '5923856', '2687929', '7650837', '679749', '4040893', '6593580']",-1
5056,"['761226', '1395171', '6795540', '3980040', '1164705', '7071501', '8333255', '5653656', '5611690', '5023907']",-1
5057,"['3022579', '1842936', '5999265', '4981317', '7727157', '5325383', '5986169', '7098571', '3724479', '3397752']",-1
5058,"['1316682', '2041402', '3623712', '2308193', '625691', '3356593', '610065', '7866223', '330389', '4258711']",-1
5059,"['285111', '3009393', '285115', '380070', '2572755', '7669183', '1046154', '7525221', '6321644', '463713']",-1
5060,"['4762441', '7144855', '267496', '7021144', '6877137', '1747984', '4441199', '7671263', '978032', '3409378']",-1
5061,"['1353960', '2117388', '3079061', '5339759', '2746736', '7641971', '1996435', '5461729', '1466731', '444735']",-1
5062,"['7274726', '498327', '2513222', '2136098', '8061721', '410658', '7032356', '445419', '2638921', '2686947']",-1
5063,"['7832457', '4696728', '3851329', '3941689', '8538716', '8423732', '4781726', '7815000', '2130871', '1855742']",-1
5064,"['1107410', '11682', '3584606', '5387223', '5872694', '1854310', '6454512', '7777399', '5611782', '2663876']",-1
5065,"['4603031', '2694726', '1768781', '4585419', '5620354', '8203562', '2734766', '1338963', '2104386', '923470']",-1
5066,"['7055026', '7262477', '3047934', '4317239', '5035619', '704111', '7432007', '267091', '4459989', '6576100']",-1
5067,"['8722017', '3509161', '1392316', '932591', '6007386', '2357708', '5372687', '304314', '5374058', '5318083']",-1
5068,"['983745', '2430920', '293370', '1768212', '8442925', '714397', '2367899', '5566585', '2028169', '628412']",-1
5069,"['2603265', '2160763', '4590148', '919187', '8033718', '2955451', '2395799', '6321773', '5807152', '4287855']",-1
5070,"['7269838', '3278115', '6918397', '7878482', '6088208', '2973048', '4907924', '2213959', '192643', '4920600']",-1
5071,"['2189233', '6583688', '6803529', '4467561', '7336003', '3017888', '5612985', '5982150', '8204632', '7485223']",-1
5072,"['8303719', '2127109', '5932949', '8027162', '3073234', '749968', '7898198', '870346', '3057755', '8429447']",-1
5073,"['7177711', '7118663', '2553432', '621211', '1999329', '2816592', '2465448', '5298350', '7583239', '5725149']",-1
5074,"['5134108', '5387516', '4373642', '1651104', '1521977', '4333493', '4814734', '4715430', '3137442', '1752936']",-1
5075,"['3019827', '7988309', '2160510', '3919234', '608203', '1865454', '7378576', '7280615', '8281016', '2194000']",-1
5076,"['3428385', '7955386', '1180595', '1232421', '7596925', '5462867', '3845469', '725652', '3542380', '6283456']",-1
5077,"['4359969', '4836377', '5890570', '1462514', '8802132', '3935662', '3143600', '4323074', '4401190', '1866885']",-1
